frame_id,track_id,center_x,center_y,width,height,timestamp,speed_kmh,distance_meters
4,3,405.0989379882813,129.01495361328125,43.08282470703125,134.42791748046875,0.1333333333333333,0.14626803727500862,0.0013543336784723019
4,4,1068.4691162109375,256.08746337890625,73.992919921875,97.93882751464844,0.1333333333333333,0.5153890920099935,0.004772121222314754
4,5,211.0800018310547,441.6677551269531,50.737396240234375,124.59832763671876,0.1333333333333333,0.7568251869194169,0.00700764061962423
4,6,56.47432708740234,372.9944458007813,69.75770568847656,108.10269165039062,0.1333333333333333,0.5208448900413731,0.004822637870753455
4,7,1652.0849609375,343.1912536621094,71.1707763671875,128.69305419921875,0.1333333333333333,2.135099458525118,0.01976943943078813
4,8,1695.2769775390625,166.85272216796875,46.091796875,65.52265930175781,0.1333333333333333,0.07018444391017269,0.0006498559621312285
5,1,1524.906982421875,137.67974853515625,42.6602783203125,119.09999084472656,0.1666666666666666,0.024382717342256114,0.00022576590131718623
5,2,591.730712890625,839.105224609375,170.83465576171875,182.540771484375,0.1666666666666666,5.675172808319882,0.05254789637333224
5,3,405.0467529296875,128.98294067382812,43.07003784179688,134.2674102783203,0.1666666666666666,0.08185737118943187,0.0007579386221243692
5,4,1070.05517578125,255.8793182373047,70.2049560546875,99.05667114257812,0.1666666666666666,2.1388442473578033,0.019804113401461144
5,5,210.76968383789065,442.0939331054688,50.61433410644531,124.97662353515624,0.1666666666666666,0.7048804379369681,0.0065266707216385935
5,6,56.515586853027344,372.9537963867188,69.71438598632812,108.37808227539062,0.1666666666666666,0.07744285302263451,0.0007170634539132825
5,7,1651.335693359375,342.580078125,70.8345947265625,128.36602783203125,0.1666666666666666,1.29283465345258,0.011970691235672038
5,8,1695.2236328125,166.51254272460938,45.9949951171875,65.92582702636719,0.1666666666666666,0.46039959297407035,0.004262959194204355
6,1,1524.8524169921875,137.71212768554688,42.791259765625,119.23416900634766,0.2,0.08483548819671742,0.0007855137795992354
6,2,607.0652465820312,837.046875,178.6656494140625,186.11126708984372,0.2,20.687114939877496,0.19154736055442126
6,3,404.49798583984375,128.44955444335938,43.21929931640625,134.7884063720703,0.2,1.0232208227802067,0.009474266877594506
6,4,1070.822509765625,256.0094909667969,64.2222900390625,102.5977020263672,0.2,1.040631872463488,0.00963548030058785
6,5,211.03372192382807,441.490234375,50.8258056640625,123.55078125,0.2,0.8810098176068005,0.008157498311174079
6,6,56.09358215332031,372.928955078125,70.70851135253906,108.3902587890625,0.2,0.5652233957934735,0.00523354996105068
6,7,1650.974365234375,342.39031982421875,70.661865234375,128.32369995117188,0.2,0.5456889784525114,0.005052675726412143
6,8,1695.30810546875,166.60797119140625,46.1021728515625,65.34947204589844,0.2,0.17040189833574132,0.0015777953549605678
7,1,1524.840576171875,137.64295959472656,42.8184814453125,119.38558959960938,0.2333333333333333,0.0938274005377858,0.0008687722272017203
7,2,624.8734130859375,833.909912109375,170.39764404296875,190.36138916015625,0.2333333333333333,24.177230207096446,0.2238632426583004
7,3,404.7843017578125,128.64889526367188,43.172607421875,134.87030029296875,0.2333333333333333,0.46646730007877113,0.0043191416673960285
7,4,1072.6593017578125,254.58572387695312,57.1005859375,103.05274963378906,0.2333333333333333,3.107316435612926,0.028771448477897463
7,5,211.2118225097656,441.3023071289063,51.13087463378906,123.11480712890624,0.2333333333333333,0.34618422372411684,0.0032054094789270076
7,6,55.81650161743164,373.1419677734375,71.05799102783203,108.369384765625,0.2333333333333333,0.4672991005803934,0.004326843523892532
7,7,1650.82861328125,342.3267822265625,70.599365234375,128.28536987304688,0.2333333333333333,0.21259150017683454,0.0019684398164521717
7,8,1695.343994140625,166.455322265625,46.0582275390625,65.44270324707031,0.2333333333333333,0.20966611446665168,0.0019413529117282562
8,1,1524.751708984375,137.8011016845703,43.0244140625,119.12779998779295,0.2666666666666666,0.24254438166629785,0.00224578131172498
8,2,635.3170166015625,833.0433349609375,168.9161376953125,192.81829833984372,0.2666666666666666,14.01173945749647,0.1297383283101525
8,3,404.9235229492188,128.85440063476562,43.13946533203125,134.81309509277344,0.2666666666666666,0.33189058052903275,0.0030730609308243775
8,4,1071.05908203125,254.47747802734372,52.1396484375,105.20579528808594,0.2666666666666666,2.1444833353543555,0.019856327179206996
8,5,211.24136352539065,441.3330993652344,51.07209777832031,123.05255126953124,0.2666666666666666,0.05705409445135932,0.000528278652327401
8,6,55.37607192993164,373.0974731445313,71.80420684814453,108.6881103515625,0.2666666666666666,0.5918794998022839,0.005480365738910036
8,7,1650.74658203125,342.177001953125,70.535400390625,128.049072265625,0.2666666666666666,0.22833354309397855,0.002114199473092394
8,8,1695.434814453125,166.5154571533203,45.9522705078125,65.366455078125,0.2666666666666666,0.14563878560055785,0.0013485072740792394
9,1,1524.786865234375,137.74563598632812,43.1817626953125,119.28907775878906,0.3,0.0878034355003992,0.0008129947731518443
9,2,654.1489868164062,831.41357421875,158.5894775390625,193.27142333984372,0.3,25.273637024488625,0.23401515763415395
9,3,404.9513244628906,128.77236938476562,43.0081787109375,135.0054473876953,0.3,0.11580883418102697,0.001072304020194694
9,4,1070.55908203125,255.33724975585935,46.7728271484375,107.742431640625,0.3,1.3298277531061924,0.012313219936168447
9,5,211.35870361328125,441.8670654296875,50.98524475097656,124.13619995117188,0.3,0.7309813185785461,0.006768345542393945
9,6,55.00935363769531,373.06732177734375,72.13119506835938,109.00338745117188,0.3,0.4919797929162465,0.004555368452928209
9,7,1650.772705078125,341.79931640625,70.5447998046875,127.39816284179688,0.3,0.5061956626237392,0.004686996876145733
9,8,1695.544921875,165.9573516845703,45.71337890625,65.8885498046875,0.3,0.7606056738402528,0.007042645128150489
10,1,1524.755126953125,137.98118591308594,43.2410888671875,119.10199737548828,0.3333333333333333,0.31779105758891213,0.002942509792489927
10,2,668.5306396484375,828.169921875,159.78228759765625,192.61273193359372,0.3333333333333333,19.71218409559652,0.18252022310737517
10,3,404.987548828125,128.6848602294922,42.876983642578125,135.03695678710938,0.3333333333333333,0.12663370320141515,0.001172534288901992
10,4,1071.3963623046875,254.33181762695312,45.056884765625,106.44026184082033,0.3333333333333333,1.7494235411081709,0.016198366121371953
10,5,211.3550720214844,442.8946533203125,51.13909912109375,126.0048828125,0.3333333333333333,1.3739578141696853,0.01272183161268227
10,6,54.588134765625,372.8747253417969,72.93299865722656,109.28961181640624,0.3333333333333333,0.6192760897367685,0.005734037867933041
10,7,1650.94189453125,341.9410400390625,70.935302734375,127.6651611328125,0.3333333333333333,0.2950962643252098,0.002732372817826017
10,8,1695.708251953125,165.83920288085938,45.678466796875,66.11634826660156,0.3333333333333333,0.26952956192483324,0.0024956440918966036
11,1,1524.749267578125,137.90463256835938,43.2138671875,119.2469253540039,0.3666666666666666,0.10265598832953272,0.0009505184104586363
11,2,675.231689453125,827.1107788085938,163.03155517578125,194.8763427734375,0.3666666666666666,9.070946996524036,0.08399024996781514
11,3,404.87396240234375,128.55117797851562,42.92697143554688,135.32814025878906,0.3666666666666666,0.23454995784335175,0.0021717588689199236
11,4,1071.939697265625,254.24420166015625,47.5098876953125,108.25599670410156,0.3666666666666666,0.7358575883486955,0.006813496188413847
11,5,211.1495361328125,443.21771240234375,51.17488098144531,126.57156372070312,0.3666666666666666,0.5119608157356133,0.0047403779234779
11,6,54.879669189453125,372.7244567871094,72.3507080078125,109.422119140625,0.3666666666666666,0.43853399520270586,0.00406049995558061
11,7,1651.2379150390625,342.0357666015625,71.2236328125,127.88278198242188,0.3666666666666666,0.41556896829099177,0.0038478608175091826
11,8,1695.888427734375,165.5882568359375,45.77392578125,66.83255004882812,0.3666666666666666,0.4130576030268291,0.0038246074354336026
12,1,1524.816650390625,137.64796447753906,43.1146240234375,119.54863739013672,0.4,0.35481052003176805,0.003285282592886741
12,2,678.4172973632812,825.302490234375,160.1502685546875,197.38043212890625,0.4,4.897739570167083,0.045349440464510025
12,3,404.91937255859375,128.58900451660156,42.99810791015625,135.543212890625,0.4,0.079021742952372,0.0007316828051145556
12,4,1072.963623046875,254.26876831054688,52.7633056640625,108.63365173339844,0.4,1.3694467525702703,0.012680062523798798
12,5,211.05514526367188,442.7735290527344,50.38691711425781,125.65203857421876,0.4,0.6071625460911942,0.005621875426770316
12,6,54.943058013916016,372.6886901855469,72.27971649169922,109.489990234375,0.4,0.0973156749671715,0.0009010710645108471
12,7,1651.3643798828125,342.0946655273437,71.1689453125,128.16009521484375,0.4,0.18653071445709749,0.001727136244973125
12,8,1695.908447265625,165.30859375,45.7725830078125,67.22752380371094,0.4,0.37488386429540155,0.0034711468916240884
13,1,1524.8758544921875,137.54495239257812,43.04443359375,119.41948699951172,0.4333333333333333,0.15886089251759086,0.0014709341899776932
13,2,681.4068603515625,822.9073486328125,149.99578857421875,195.76177978515625,0.4333333333333333,5.1218726944303326,0.047424747170651226
13,3,404.8638305664063,128.5079345703125,43.06439208984375,135.8159637451172,0.4333333333333333,0.13139487470788877,0.0012166192102582294
13,4,1073.93896484375,254.42372131347656,57.5845947265625,108.18368530273438,0.4333333333333333,1.320447923343076,0.012226369660584036
13,5,210.9317321777344,441.6309814453125,49.66361999511719,123.5096435546875,0.4333333333333333,1.5365436065574372,0.014227255616272565
13,6,54.82297897338867,372.659912109375,72.55547332763672,109.42501831054688,0.4333333333333333,0.1650996287972977,0.0015287002666416452
13,7,1651.52001953125,342.0994873046875,71.6820068359375,128.239990234375,0.4333333333333333,0.2081997790559231,0.0019277757319992879
13,8,1695.8515625,165.12237548828125,45.7406005859375,67.37359619140625,0.4333333333333333,0.26034333104092505,0.002410586398527084
14,1,1524.919189453125,137.48110961914062,43.0361328125,119.2207489013672,0.4666666666666667,0.10316906776758628,0.0009552691459961693
14,2,685.8013305664062,821.7072143554688,145.680419921875,191.7431640625,0.4666666666666667,6.090857681367867,0.0563968303830358
14,3,404.8488464355469,128.49215698242188,43.06329345703125,135.89862060546875,0.4666666666666667,0.02909321594643374,0.0002693816291336457
14,4,1074.4669189453125,255.16017150878903,60.345703125,108.41751098632812,0.4666666666666667,1.2115692989641162,0.011218234249667744
14,5,210.8270568847656,441.234130859375,49.20649719238281,122.64083862304688,0.4666666666666667,0.5487616350493082,0.005081126250456557
14,6,54.864288330078125,372.64886474609375,72.52020263671875,109.38211059570312,0.4666666666666667,0.05717419310841317,0.0005293906769297515
14,7,1651.658447265625,342.01226806640625,71.8175048828125,128.03292846679688,0.4666666666666667,0.21876170329686628,0.002025571326822836
14,8,1695.827880859375,165.0748291015625,45.70361328125,67.38587951660156,0.4666666666666667,0.07102154554922636,0.0006576069032335775
15,1,1524.939453125,137.5703887939453,43.0819091796875,119.01880645751952,0.5,0.12240796198654942,0.0011334070554310132
15,2,696.4177856445312,820.698486328125,141.2691650390625,186.85491943359372,0.5,14.2587952577553,0.1320258820162528
15,3,404.7706909179688,128.45291137695312,43.260528564453125,136.0389862060547,0.5,0.1169337599210597,0.0010827199992690711
15,4,1074.6590576171875,255.105712890625,61.65087890625,110.08563232421876,0.5,0.26702115736881693,0.002472418123785342
15,5,210.63839721679688,441.0084533691406,48.85823059082031,122.121337890625,0.5,0.39329370117629836,0.003641608344224985
15,6,54.78730392456055,372.7457885742188,72.62598419189453,109.14120483398438,0.5,0.16549802483149326,0.0015323891188101227
15,7,1651.825439453125,341.9836730957031,72.2935791015625,127.9305419921875,0.5,0.22652878522397787,0.002097488752073869
15,8,1695.642578125,164.6211395263672,45.848876953125,68.24801635742188,0.5,0.6552579422893505,0.006067203169345838
16,1,1524.963623046875,137.60769653320312,43.071044921875,119.00484466552734,0.5333333333333333,0.05943618850518562,0.0005503350787517188
16,2,711.02099609375,817.9617919921875,129.48199462890625,176.82965087890625,0.5333333333333333,19.86531362912832,0.18393808915859555
16,3,404.6781005859375,128.3514404296875,43.47686767578125,136.37521362304688,0.5333333333333333,0.1836664639035938,0.0017006154065147576
16,4,1074.977294921875,253.63018798828125,63.4718017578125,109.27336120605467,0.5333333333333333,2.0182331613979305,0.018687344087017874
16,5,210.58860778808597,441.7754211425781,49.16226196289063,123.6597900390625,0.5333333333333333,1.0276423982506886,0.009515207391210078
16,6,54.76973724365234,372.7898559570313,72.42901611328125,109.21929931640624,0.5333333333333333,0.0634298068184482,0.0005873130260967426
16,7,1651.902099609375,341.8450927734375,72.3524169921875,127.70443725585938,0.5333333333333333,0.21175155217010683,0.0019606625200935817
16,8,1695.469970703125,164.70211791992188,46.0577392578125,68.09147644042969,0.5333333333333333,0.25492288708020705,0.0023603971025945095
17,1,1524.97216796875,137.6090850830078,43.0789794921875,118.9280014038086,0.5666666666666667,0.011574958666058538,0.00010717554320424572
17,2,721.28564453125,816.3582763671875,109.28619384765624,171.55303955078125,0.5666666666666667,13.890932072990946,0.12861974141658283
17,3,404.6764526367188,128.3260955810547,43.5286865234375,136.4846954345703,0.5666666666666667,0.03395920519774375,0.00031443708516429395
17,4,1075.02392578125,252.91490173339844,63.7698974609375,108.41775512695312,0.5666666666666667,0.9584125774311233,0.00887419053176966
17,5,210.4151153564453,442.681884765625,49.64788818359375,125.40957641601562,0.5666666666666667,1.2339978089969945,0.01142590563886106
17,6,54.5718994140625,372.8817443847656,72.87771606445312,109.0419921875,0.5666666666666667,0.29166139032884736,0.002700568428970809
17,7,1651.943115234375,341.8471069335937,72.5701904296875,127.8197021484375,0.5666666666666667,0.05490653847704744,0.0005083938747874763
17,8,1695.407470703125,164.7024688720703,46.2752685546875,68.20980834960938,0.5666666666666667,0.08356772369982135,0.0007737752194427902
18,1,1524.97705078125,137.6503143310547,43.0198974609375,118.83332061767578,0.6,0.05551133045277065,0.0005139938004886171
18,2,735.390625,813.797607421875,75.7537841796875,165.89923095703125,0.6,19.167503268971604,0.17747688212010745
18,3,404.7215270996094,128.3778533935547,43.489013671875,136.4119110107422,0.6,0.09176748401043364,0.0008496989260225337
18,4,1075.921142578125,254.656982421875,65.4793701171875,112.32066345214844,0.6,2.620043177028665,0.024259659046561712
18,5,210.3390350341797,442.4309692382813,49.052825927734375,125.07583618164062,0.6,0.35057263017999307,0.0032460428720369728
18,6,54.37944030761719,372.8423461914063,73.1961669921875,109.03836059570312,0.6,0.26266634599908856,0.002432095796287857
18,7,1652.00341796875,341.8522644042969,73.0509033203125,127.85516357421876,0.6,0.08092287626284556,0.000749285891322644
18,8,1695.4796142578125,164.70916748046875,46.556640625,68.34201049804688,0.6,0.09687535771888782,0.000896994052952665
19,1,1524.965576171875,137.73934936523438,43.0509033203125,119.04706573486328,0.6333333333333333,0.12002997038061305,0.001111388614635306
19,2,748.9508056640625,818.2332153320312,74.09027099609375,174.61962890625,0.6333333333333333,19.07614378548816,0.1766309609767422
19,3,404.83929443359375,128.5155792236328,43.43374633789063,136.34588623046875,0.6333333333333333,0.24229088536997984,0.0022434341237961095
19,4,1076.09326171875,255.22564697265625,66.0322265625,113.9626922607422,0.6333333333333333,0.794404598239912,0.0073555981318510376
19,5,210.39108276367188,442.06292724609375,48.351959228515625,124.893798828125,0.6333333333333333,0.49699149846161816,0.0046017731339038715
19,6,53.7394905090332,373.0487060546875,74.32833099365234,108.71316528320312,0.6333333333333333,0.8990392122127624,0.00832443715011817
19,7,1651.86669921875,341.99725341796875,73.0694580078125,128.33004760742188,0.6333333333333333,0.266454217336871,0.002467168679045102
19,8,1695.484375,164.37875366210938,46.4835205078125,69.29988098144531,0.6333333333333333,0.44182978139041035,0.004091016494355651
20,1,1525.0093994140625,137.70977783203125,42.96875,119.2469253540039,0.6666666666666666,0.07068689344281834,0.0006545082726186883
20,2,758.320556640625,818.62841796875,67.34075927734375,177.87359619140625,0.6666666666666666,12.539081513776516,0.11610260660904181
20,3,404.83880615234375,128.47142028808594,43.42510986328125,136.33038330078125,0.6666666666666666,0.0590468661174567,0.0005467302418283028
20,4,1076.1090087890625,254.9487762451172,65.10498046875,113.57223510742188,0.6666666666666666,0.370791731893517,0.003433256776791824
20,5,210.3084716796875,442.1956787109375,48.19352722167969,125.34524536132812,0.6666666666666666,0.20905921456905585,0.0019357334682319986
20,6,53.50814056396485,373.1087036132813,74.68096923828125,108.59039306640624,0.6666666666666666,0.3195621448005697,0.0029589087481534234
20,7,1651.768798828125,342.1361694335937,72.9613037109375,128.668212890625,0.6666666666666666,0.2272304021757287,0.002103985205330821
20,8,1695.40673828125,164.3365478515625,46.2462158203125,69.47364807128906,0.6666666666666666,0.11815268501107412,0.0010940063426951308
21,1,1525.0289306640625,137.6957244873047,42.93603515625,119.36968994140624,0.7,0.03217201947458801,0.0002978890692091482
21,2,768.42041015625,818.4176025390625,66.99957275390625,184.3807373046875,0.7,13.50707685924378,0.12506552647447944
21,3,404.838134765625,128.45138549804688,43.3836669921875,136.33157348632812,0.7,0.026802803433530656,0.0002481741058660246
21,4,1076.6361083984375,254.96961975097656,65.41162109375,110.64199829101562,0.7,0.7053159302696191,0.006530703058052029
21,5,210.18585205078125,441.80078125,48.72454833984375,125.02093505859376,0.7,0.5528710238215955,0.005119176146496254
21,6,53.40554428100586,372.47076416015625,76.43904876708984,109.61196899414062,0.7,0.8639252632320505,0.007999307992889356
21,7,1651.67578125,342.2504272460937,72.8695068359375,128.8221435546875,0.7,0.1969939042508772,0.0018240176319525667
21,8,1695.3720703125,164.38037109375,46.0721435546875,69.37930297851562,0.7,0.07471230334884907,0.0006917805865634172
22,1,1525.022216796875,137.74945068359375,42.9305419921875,119.55872344970705,0.7333333333333333,0.07239400391684281,0.0006703148510818779
22,2,778.905029296875,817.05810546875,66.57867431640625,188.85028076171875,0.7333333333333333,14.13594876508941,0.1308884144915686
22,3,404.8052978515625,128.47605895996094,43.302032470703125,136.2599639892578,0.7333333333333333,0.05491800335761006,0.000508500031088982
22,4,1077.43115234375,254.96180725097656,66.9830322265625,108.26858520507812,0.7333333333333333,1.0630747667256188,0.009843284877089062
22,5,210.2723846435547,441.5288696289063,49.20440673828125,125.12338256835938,0.7333333333333333,0.38152890259111244,0.0035326750239917815
22,6,53.32200622558594,372.262939453125,77.267578125,110.03756713867188,0.7333333333333333,0.2994832433982773,0.0027729929944284937
22,7,1651.748779296875,342.2871398925781,73.405517578125,128.87689208984375,0.7333333333333333,0.10925145181540115,0.0010115875168092698
22,8,1695.365966796875,164.50682067871094,46.0701904296875,69.06906127929688,0.7333333333333333,0.1692678374356901,0.0015672947910712045
23,1,1525.0006103515625,137.73748779296875,42.9755859375,119.64924621582033,0.7666666666666667,0.033021633474458086,0.0003057558655042415
23,2,786.1137084960938,816.8348388671875,72.3955078125,193.31451416015625,0.7666666666666667,9.643076413463652,0.08928774456910787
23,3,405.23724365234375,127.85743713378906,42.036224365234375,135.33050537109375,0.7666666666666667,1.0088135575685633,0.009340866273782994
23,4,1077.5087890625,255.2035369873047,68.1649169921875,106.43270874023438,0.7666666666666667,0.3394683606964372,0.0031432255620040483
23,5,210.34445190429688,441.50146484375,49.80256652832031,125.23361206054688,0.7666666666666667,0.10309014012521395,0.0009545383344927217
23,6,53.162841796875,372.2241821289063,77.84114074707031,110.2027587890625,0.7666666666666667,0.21903126612543716,0.002028067278939233
23,7,1651.6617431640625,342.39227294921875,73.82666015625,129.06915283203125,0.7666666666666667,0.18248942980912664,0.0016897169426770985
23,8,1695.350341796875,164.4716796875,46.046875,69.13887023925781,0.7666666666666667,0.051420960386044705,0.000476120003574488
24,1,1524.970458984375,137.78404235839844,42.9912109375,119.6806640625,0.8,0.074160970452408,0.0006866756523371112
24,2,797.8487548828125,815.5697021484375,80.180908203125,194.62310791015625,0.8,15.781409611098555,0.14612416306572737
24,3,404.9935607910156,128.33702087402344,42.69482421875,135.82797241210938,0.8,0.7192624549604651,0.0066598375459302325
24,4,1076.13916015625,255.14505004882807,67.2047119140625,105.51417541503906,0.8,1.8329483817833099,0.016971744275771385
24,5,210.70681762695312,440.5361633300781,49.18087768554688,123.3682861328125,0.8,1.3786118946034243,0.012764924950031706
24,6,53.1436882019043,372.9457092285156,76.3121109008789,108.77093505859376,0.8,0.9650666822384641,0.008935802613319112
24,7,1651.8111572265625,342.4672241210937,74.505615234375,129.1944580078125,0.8,0.223502466197522,0.002069467279606685
24,8,1695.1162109375,164.2102813720703,45.760009765625,68.87344360351562,0.8,0.469204815294516,0.0043444890305047775
25,1,1524.95458984375,137.84996032714844,42.9864501953125,119.59162139892578,0.8333333333333334,0.09065449627357047,0.0008393934840145414
25,2,811.8275146484375,814.5819702148438,89.5325927734375,195.436767578125,0.8333333333333334,18.737075937767337,0.17349144386821608
25,3,405.33880615234375,127.8371124267578,41.7137451171875,135.11724853515625,0.8333333333333334,0.8123167103744059,0.007521451021985239
25,4,1074.4013671875,255.0358123779297,67.7635498046875,106.49801635742188,0.8333333333333334,2.3281238757889335,0.021556702553601235
25,5,211.07052612304688,440.0177612304688,49.02398681640625,122.35208129882812,0.8333333333333334,0.8467149334530685,0.007839953087528412
25,6,53.24619674682617,373.2101135253906,75.51152801513672,108.16302490234376,0.8333333333333334,0.3791642252130876,0.0035107798630841444
25,7,1652.01123046875,342.3561096191406,74.7379150390625,128.93658447265625,0.8333333333333334,0.30599672114391335,0.002833302973554753
25,8,1695.000244140625,164.1571044921875,45.6976318359375,68.8037109375,0.8333333333333334,0.17057940563770044,0.001579438941089819
26,1,1524.9393310546875,137.863525390625,43.0361328125,119.60481262207033,0.8666666666666667,0.02729840236832309,0.00025276298489188047
26,2,817.9254150390625,813.435302734375,92.66766357421876,195.83880615234372,0.8666666666666667,8.296172262637478,0.0768164098392359
26,3,404.5367431640625,128.14822387695312,42.97308349609375,135.98068237304688,0.8666666666666667,1.1502587685687824,0.010650544153414652
26,4,1072.704833984375,255.12042236328125,67.4439697265625,107.12257385253906,0.8666666666666667,2.2711901707238646,0.02102953861781356
26,5,211.0789794921875,440.403076171875,49.49679565429688,123.26690673828124,0.8666666666666667,0.515314127896597,0.004771427110153676
26,6,53.26701354980469,373.4107666015625,75.26065063476562,107.70693969726562,0.8666666666666667,0.26972562927154825,0.0024974595302921137
26,7,1652.004638671875,342.447509765625,74.8251953125,129.21896362304688,0.8666666666666667,0.1225251170579826,0.00113449182461095
26,8,1694.927001953125,164.1575927734375,45.578369140625,68.7001953125,0.8666666666666667,0.09793155850853529,0.0009067736898938452
27,1,1524.912841796875,137.93832397460938,43.0482177734375,119.52873229980467,0.9,0.1060966376842164,0.0009823762748538555
27,2,828.72119140625,814.4180908203125,99.05194091796876,196.20819091796875,0.9,14.494316230392364,0.13420663176289224
27,3,404.2611083984375,128.36318969726562,43.33511352539063,136.12091064453125,0.9,0.467369480479337,0.00432749518962349
27,4,1066.6109619140625,254.5827178955078,59.591064453125,106.01876831054688,0.9,8.179545046897271,0.07573652821201177
27,5,211.4068298339844,441.4805908203125,53.43428039550781,126.35833740234376,0.9,1.5059168585574156,0.013943674616272366
27,6,52.972991943359375,372.635009765625,77.38247680664062,109.03192138671876,0.9,1.1092360863850586,0.010270704503565356
27,7,1651.955322265625,342.46795654296875,74.8663330078125,129.21652221679688,0.9,0.07138184159284272,0.0006609429777115067
27,8,1694.840087890625,164.11917114257812,45.5811767578125,69.07487487792969,0.9,0.12705806003606923,0.0011764635188524929
28,1,1524.933349609375,137.96246337890625,42.922607421875,119.45314025878906,0.9333333333333332,0.04235093945293819,0.0003921383282679462
28,2,841.9212646484375,817.21826171875,107.607666015625,197.03558349609372,0.9333333333333332,18.042066458357837,0.16705617091072072
28,3,404.1911010742188,128.47775268554688,43.62277221679688,136.0964813232422,0.9333333333333332,0.17951379279555996,0.0016621647481070364
28,4,1060.013671875,254.4151763916016,51.1258544921875,104.81613159179688,0.9333333333333332,8.823833121737737,0.08170215853460867
28,5,211.2642517089844,441.6255187988281,55.91041564941406,127.94915771484376,0.9333333333333332,0.271830563138009,0.0025169496586852688
28,6,53.1107292175293,373.2761535644531,76.3085708618164,107.62066650390624,0.9333333333333332,0.8768081614610301,0.00811859408760213
28,7,1652.0302734375,342.4351501464844,75.4146728515625,129.0277099609375,0.9333333333333332,0.10939375886139394,0.0010129051746425365
28,8,1694.9324951171875,164.79513549804688,46.101318359375,67.99552917480469,0.9333333333333332,0.9122126964515507,0.008446413856032876
28,10,213.8201141357422,429.2752990722656,44.41314697265625,104.6746826171875,0.9333333333333332,0.0,0.0
29,1,1525.0068359375,137.92913818359375,42.8009033203125,119.34773254394533,0.9666666666666668,0.10788701771744717,0.0009989538677541404
29,2,851.9237060546875,818.338134765625,113.75946044921876,197.32049560546875,0.9666666666666668,13.45744935680545,0.12460601256301342
29,3,404.1475524902344,128.58030700683594,43.7572021484375,136.06494140625,0.9666666666666668,0.14897221315094117,0.001379372343990196
29,4,1055.978515625,254.8036956787109,47.3795166015625,108.21273803710938,0.9666666666666668,5.420206845747996,0.050187100423592555
