frame_id,track_id,center_x,center_y,width,height,timestamp
8,1,1524.751708984375,137.8011016845703,43.0244140625,119.12779998779297,0.26666666666666666
8,2,635.3170166015625,833.0433349609375,168.9161376953125,192.81829833984375,0.26666666666666666
8,3,404.92352294921875,128.85440063476562,43.13946533203125,134.81309509277344,0.26666666666666666
8,4,1071.05908203125,254.47747802734375,52.1396484375,105.20579528808594,0.26666666666666666
8,5,211.24136352539062,441.3330993652344,51.07209777832031,123.05255126953125,0.26666666666666666
8,6,55.37607192993164,373.09747314453125,71.80420684814453,108.6881103515625,0.26666666666666666
8,7,1650.74658203125,342.177001953125,70.535400390625,128.049072265625,0.26666666666666666
8,8,1695.434814453125,166.5154571533203,45.9522705078125,65.366455078125,0.26666666666666666
9,1,1524.786865234375,137.74563598632812,43.1817626953125,119.28907775878906,0.3
9,2,654.1489868164062,831.41357421875,158.5894775390625,193.27142333984375,0.3
9,3,404.9513244628906,128.77236938476562,43.0081787109375,135.0054473876953,0.3
9,4,1070.55908203125,255.33724975585938,46.7728271484375,107.742431640625,0.3
9,5,211.35870361328125,441.8670654296875,50.98524475097656,124.13619995117188,0.3
9,6,55.00935363769531,373.06732177734375,72.13119506835938,109.00338745117188,0.3
9,7,1650.772705078125,341.79931640625,70.5447998046875,127.39816284179688,0.3
9,8,1695.544921875,165.9573516845703,45.71337890625,65.8885498046875,0.3
10,1,1524.755126953125,137.98118591308594,43.2410888671875,119.10199737548828,0.3333333333333333
10,2,668.5306396484375,828.169921875,159.78228759765625,192.61273193359375,0.3333333333333333
10,3,404.987548828125,128.6848602294922,42.876983642578125,135.03695678710938,0.3333333333333333
10,4,1071.3963623046875,254.33181762695312,45.056884765625,106.44026184082031,0.3333333333333333
10,5,211.35507202148438,442.8946533203125,51.13909912109375,126.0048828125,0.3333333333333333
10,6,54.588134765625,372.8747253417969,72.93299865722656,109.28961181640625,0.3333333333333333
10,7,1650.94189453125,341.9410400390625,70.935302734375,127.6651611328125,0.3333333333333333
10,8,1695.708251953125,165.83920288085938,45.678466796875,66.11634826660156,0.3333333333333333
11,1,1524.749267578125,137.90463256835938,43.2138671875,119.2469253540039,0.36666666666666664
11,2,675.231689453125,827.1107788085938,163.03155517578125,194.8763427734375,0.36666666666666664
11,3,404.87396240234375,128.55117797851562,42.926971435546875,135.32814025878906,0.36666666666666664
11,4,1071.939697265625,254.24420166015625,47.5098876953125,108.25599670410156,0.36666666666666664
11,5,211.1495361328125,443.21771240234375,51.17488098144531,126.57156372070312,0.36666666666666664
11,6,54.879669189453125,372.7244567871094,72.3507080078125,109.422119140625,0.36666666666666664
11,7,1651.2379150390625,342.0357666015625,71.2236328125,127.88278198242188,0.36666666666666664
11,8,1695.888427734375,165.5882568359375,45.77392578125,66.83255004882812,0.36666666666666664
12,1,1524.816650390625,137.64796447753906,43.1146240234375,119.54863739013672,0.4
12,2,678.4172973632812,825.302490234375,160.1502685546875,197.38043212890625,0.4
12,3,404.91937255859375,128.58900451660156,42.99810791015625,135.543212890625,0.4
12,4,1072.963623046875,254.26876831054688,52.7633056640625,108.63365173339844,0.4
12,5,211.05514526367188,442.7735290527344,50.38691711425781,125.65203857421875,0.4
12,6,54.943058013916016,372.6886901855469,72.27971649169922,109.489990234375,0.4
12,7,1651.3643798828125,342.09466552734375,71.1689453125,128.16009521484375,0.4
12,8,1695.908447265625,165.30859375,45.7725830078125,67.22752380371094,0.4
13,1,1524.8758544921875,137.54495239257812,43.04443359375,119.41948699951172,0.43333333333333335
13,2,681.4068603515625,822.9073486328125,149.99578857421875,195.76177978515625,0.43333333333333335
13,3,404.86383056640625,128.5079345703125,43.06439208984375,135.8159637451172,0.43333333333333335
13,4,1073.93896484375,254.42372131347656,57.5845947265625,108.18368530273438,0.43333333333333335
13,5,210.93173217773438,441.6309814453125,49.66361999511719,123.5096435546875,0.43333333333333335
13,6,54.82297897338867,372.659912109375,72.55547332763672,109.42501831054688,0.43333333333333335
13,7,1651.52001953125,342.0994873046875,71.6820068359375,128.239990234375,0.43333333333333335
13,8,1695.8515625,165.12237548828125,45.7406005859375,67.37359619140625,0.43333333333333335
14,1,1524.919189453125,137.48110961914062,43.0361328125,119.22074890136719,0.4666666666666667
14,2,685.8013305664062,821.7072143554688,145.680419921875,191.7431640625,0.4666666666666667
14,3,404.8488464355469,128.49215698242188,43.06329345703125,135.89862060546875,0.4666666666666667
14,4,1074.4669189453125,255.16017150878906,60.345703125,108.41751098632812,0.4666666666666667
14,5,210.82705688476562,441.234130859375,49.20649719238281,122.64083862304688,0.4666666666666667
14,6,54.864288330078125,372.64886474609375,72.52020263671875,109.38211059570312,0.4666666666666667
14,7,1651.658447265625,342.01226806640625,71.8175048828125,128.03292846679688,0.4666666666666667
14,8,1695.827880859375,165.0748291015625,45.70361328125,67.38587951660156,0.4666666666666667
15,1,1524.939453125,137.5703887939453,43.0819091796875,119.01880645751953,0.5
15,2,696.4177856445312,820.698486328125,141.2691650390625,186.85491943359375,0.5
15,3,404.77069091796875,128.45291137695312,43.260528564453125,136.0389862060547,0.5
15,4,1074.6590576171875,255.105712890625,61.65087890625,110.08563232421875,0.5
15,5,210.63839721679688,441.0084533691406,48.85823059082031,122.121337890625,0.5
15,6,54.78730392456055,372.74578857421875,72.62598419189453,109.14120483398438,0.5
15,7,1651.825439453125,341.9836730957031,72.2935791015625,127.9305419921875,0.5
15,8,1695.642578125,164.6211395263672,45.848876953125,68.24801635742188,0.5
16,1,1524.963623046875,137.60769653320312,43.071044921875,119.00484466552734,0.5333333333333333
16,2,711.02099609375,817.9617919921875,129.48199462890625,176.82965087890625,0.5333333333333333
16,3,404.6781005859375,128.3514404296875,43.47686767578125,136.37521362304688,0.5333333333333333
16,4,1074.977294921875,253.63018798828125,63.4718017578125,109.27336120605469,0.5333333333333333
16,5,210.58860778808594,441.7754211425781,49.162261962890625,123.6597900390625,0.5333333333333333
16,6,54.769737243652344,372.78985595703125,72.42901611328125,109.21929931640625,0.5333333333333333
16,7,1651.902099609375,341.8450927734375,72.3524169921875,127.70443725585938,0.5333333333333333
16,8,1695.469970703125,164.70211791992188,46.0577392578125,68.09147644042969,0.5333333333333333
17,1,1524.97216796875,137.6090850830078,43.0789794921875,118.9280014038086,0.5666666666666667
17,2,721.28564453125,816.3582763671875,109.28619384765625,171.55303955078125,0.5666666666666667
17,3,404.67645263671875,128.3260955810547,43.5286865234375,136.4846954345703,0.5666666666666667
17,4,1075.02392578125,252.91490173339844,63.7698974609375,108.41775512695312,0.5666666666666667
17,5,210.4151153564453,442.681884765625,49.64788818359375,125.40957641601562,0.5666666666666667
17,6,54.5718994140625,372.8817443847656,72.87771606445312,109.0419921875,0.5666666666666667
17,7,1651.943115234375,341.84710693359375,72.5701904296875,127.8197021484375,0.5666666666666667
17,8,1695.407470703125,164.7024688720703,46.2752685546875,68.20980834960938,0.5666666666666667
18,1,1524.97705078125,137.6503143310547,43.0198974609375,118.83332061767578,0.6
18,2,735.390625,813.797607421875,75.7537841796875,165.89923095703125,0.6
18,3,404.7215270996094,128.3778533935547,43.489013671875,136.4119110107422,0.6
18,4,1075.921142578125,254.656982421875,65.4793701171875,112.32066345214844,0.6
18,5,210.3390350341797,442.43096923828125,49.052825927734375,125.07583618164062,0.6
18,6,54.37944030761719,372.84234619140625,73.1961669921875,109.03836059570312,0.6
18,7,1652.00341796875,341.8522644042969,73.0509033203125,127.85516357421875,0.6
18,8,1695.4796142578125,164.70916748046875,46.556640625,68.34201049804688,0.6
19,1,1524.965576171875,137.73934936523438,43.0509033203125,119.04706573486328,0.6333333333333333
19,2,748.9508056640625,818.2332153320312,74.09027099609375,174.61962890625,0.6333333333333333
19,3,404.83929443359375,128.5155792236328,43.433746337890625,136.34588623046875,0.6333333333333333
19,4,1076.09326171875,255.22564697265625,66.0322265625,113.96269226074219,0.6333333333333333
19,5,210.39108276367188,442.06292724609375,48.351959228515625,124.893798828125,0.6333333333333333
19,6,53.7394905090332,373.0487060546875,74.32833099365234,108.71316528320312,0.6333333333333333
19,7,1651.86669921875,341.99725341796875,73.0694580078125,128.33004760742188,0.6333333333333333
19,8,1695.484375,164.37875366210938,46.4835205078125,69.29988098144531,0.6333333333333333
20,1,1525.0093994140625,137.70977783203125,42.96875,119.2469253540039,0.6666666666666666
20,2,758.320556640625,818.62841796875,67.34075927734375,177.87359619140625,0.6666666666666666
20,3,404.83880615234375,128.47142028808594,43.42510986328125,136.33038330078125,0.6666666666666666
20,4,1076.1090087890625,254.9487762451172,65.10498046875,113.57223510742188,0.6666666666666666
20,5,210.3084716796875,442.1956787109375,48.19352722167969,125.34524536132812,0.6666666666666666
20,6,53.508140563964844,373.10870361328125,74.68096923828125,108.59039306640625,0.6666666666666666
20,7,1651.768798828125,342.13616943359375,72.9613037109375,128.668212890625,0.6666666666666666
20,8,1695.40673828125,164.3365478515625,46.2462158203125,69.47364807128906,0.6666666666666666
21,1,1525.0289306640625,137.6957244873047,42.93603515625,119.36968994140625,0.7
21,2,768.42041015625,818.4176025390625,66.99957275390625,184.3807373046875,0.7
21,3,404.838134765625,128.45138549804688,43.3836669921875,136.33157348632812,0.7
21,4,1076.6361083984375,254.96961975097656,65.41162109375,110.64199829101562,0.7
21,5,210.18585205078125,441.80078125,48.72454833984375,125.02093505859375,0.7
21,6,53.40554428100586,372.47076416015625,76.43904876708984,109.61196899414062,0.7
21,7,1651.67578125,342.25042724609375,72.8695068359375,128.8221435546875,0.7
21,8,1695.3720703125,164.38037109375,46.0721435546875,69.37930297851562,0.7
22,1,1525.022216796875,137.74945068359375,42.9305419921875,119.55872344970703,0.7333333333333333
22,2,778.905029296875,817.05810546875,66.57867431640625,188.85028076171875,0.7333333333333333
22,3,404.8052978515625,128.47605895996094,43.302032470703125,136.2599639892578,0.7333333333333333
22,4,1077.43115234375,254.96180725097656,66.9830322265625,108.26858520507812,0.7333333333333333
22,5,210.2723846435547,441.52886962890625,49.20440673828125,125.12338256835938,0.7333333333333333
22,6,53.32200622558594,372.262939453125,77.267578125,110.03756713867188,0.7333333333333333
22,7,1651.748779296875,342.2871398925781,73.405517578125,128.87689208984375,0.7333333333333333
22,8,1695.365966796875,164.50682067871094,46.0701904296875,69.06906127929688,0.7333333333333333
23,1,1525.0006103515625,137.73748779296875,42.9755859375,119.64924621582031,0.7666666666666667
23,2,786.1137084960938,816.8348388671875,72.3955078125,193.31451416015625,0.7666666666666667
23,3,405.23724365234375,127.85743713378906,42.036224365234375,135.33050537109375,0.7666666666666667
23,4,1077.5087890625,255.2035369873047,68.1649169921875,106.43270874023438,0.7666666666666667
23,5,210.34445190429688,441.50146484375,49.80256652832031,125.23361206054688,0.7666666666666667
23,6,53.162841796875,372.22418212890625,77.84114074707031,110.2027587890625,0.7666666666666667
23,7,1651.6617431640625,342.39227294921875,73.82666015625,129.06915283203125,0.7666666666666667
23,8,1695.350341796875,164.4716796875,46.046875,69.13887023925781,0.7666666666666667
24,1,1524.970458984375,137.78404235839844,42.9912109375,119.6806640625,0.8
24,2,797.8487548828125,815.5697021484375,80.180908203125,194.62310791015625,0.8
24,3,404.9935607910156,128.33702087402344,42.69482421875,135.82797241210938,0.8
24,4,1076.13916015625,255.14505004882812,67.2047119140625,105.51417541503906,0.8
24,5,210.70681762695312,440.5361633300781,49.180877685546875,123.3682861328125,0.8
24,6,53.1436882019043,372.9457092285156,76.3121109008789,108.77093505859375,0.8
24,7,1651.8111572265625,342.46722412109375,74.505615234375,129.1944580078125,0.8
24,8,1695.1162109375,164.2102813720703,45.760009765625,68.87344360351562,0.8
25,1,1524.95458984375,137.84996032714844,42.9864501953125,119.59162139892578,0.8333333333333334
25,2,811.8275146484375,814.5819702148438,89.5325927734375,195.436767578125,0.8333333333333334
25,3,405.33880615234375,127.83711242675781,41.7137451171875,135.11724853515625,0.8333333333333334
25,4,1074.4013671875,255.0358123779297,67.7635498046875,106.49801635742188,0.8333333333333334
25,5,211.07052612304688,440.01776123046875,49.02398681640625,122.35208129882812,0.8333333333333334
25,6,53.24619674682617,373.2101135253906,75.51152801513672,108.16302490234375,0.8333333333333334
25,7,1652.01123046875,342.3561096191406,74.7379150390625,128.93658447265625,0.8333333333333334
25,8,1695.000244140625,164.1571044921875,45.6976318359375,68.8037109375,0.8333333333333334
26,1,1524.9393310546875,137.863525390625,43.0361328125,119.60481262207031,0.8666666666666667
26,2,817.9254150390625,813.435302734375,92.66766357421875,195.83880615234375,0.8666666666666667
26,3,404.5367431640625,128.14822387695312,42.97308349609375,135.98068237304688,0.8666666666666667
26,4,1072.704833984375,255.12042236328125,67.4439697265625,107.12257385253906,0.8666666666666667
26,5,211.0789794921875,440.403076171875,49.496795654296875,123.26690673828125,0.8666666666666667
26,6,53.26701354980469,373.4107666015625,75.26065063476562,107.70693969726562,0.8666666666666667
26,7,1652.004638671875,342.447509765625,74.8251953125,129.21896362304688,0.8666666666666667
26,8,1694.927001953125,164.1575927734375,45.578369140625,68.7001953125,0.8666666666666667
27,1,1524.912841796875,137.93832397460938,43.0482177734375,119.52873229980469,0.9
27,2,828.72119140625,814.4180908203125,99.05194091796875,196.20819091796875,0.9
27,3,404.2611083984375,128.36318969726562,43.335113525390625,136.12091064453125,0.9
27,4,1066.6109619140625,254.5827178955078,59.591064453125,106.01876831054688,0.9
27,5,211.40682983398438,441.4805908203125,53.43428039550781,126.35833740234375,0.9
27,6,52.972991943359375,372.635009765625,77.38247680664062,109.03192138671875,0.9
27,7,1651.955322265625,342.46795654296875,74.8663330078125,129.21652221679688,0.9
27,8,1694.840087890625,164.11917114257812,45.5811767578125,69.07487487792969,0.9
28,1,1524.933349609375,137.96246337890625,42.922607421875,119.45314025878906,0.9333333333333333
28,2,841.9212646484375,817.21826171875,107.607666015625,197.03558349609375,0.9333333333333333
28,3,404.19110107421875,128.47775268554688,43.622772216796875,136.0964813232422,0.9333333333333333
28,4,1060.013671875,254.41517639160156,51.1258544921875,104.81613159179688,0.9333333333333333
28,5,211.26425170898438,441.6255187988281,55.91041564941406,127.94915771484375,0.9333333333333333
28,6,53.1107292175293,373.2761535644531,76.3085708618164,107.62066650390625,0.9333333333333333
28,7,1652.0302734375,342.4351501464844,75.4146728515625,129.0277099609375,0.9333333333333333
28,8,1694.9324951171875,164.79513549804688,46.101318359375,67.99552917480469,0.9333333333333333
28,10,213.8201141357422,429.2752990722656,44.41314697265625,104.6746826171875,0.9333333333333333
29,1,1525.0068359375,137.92913818359375,42.8009033203125,119.34773254394531,0.9666666666666667
29,2,851.9237060546875,818.338134765625,113.75946044921875,197.32049560546875,0.9666666666666667
29,3,404.1475524902344,128.58030700683594,43.7572021484375,136.06494140625,0.9666666666666667
29,4,1055.978515625,254.80369567871094,47.3795166015625,108.21273803710938,0.9666666666666667
29,5,210.89784240722656,441.6820983886719,57.813751220703125,128.51983642578125,0.9666666666666667
29,6,53.637847900390625,373.5618591308594,74.994873046875,106.9158935546875,0.9666666666666667
29,7,1652.0107421875,342.43646240234375,75.4949951171875,129.00039672851562,0.9666666666666667
29,8,1695.08203125,165.19288635253906,46.237548828125,67.3564453125,0.9666666666666667
29,10,213.93702697753906,429.2631530761719,44.64404296875,104.86285400390625,0.9666666666666667
30,1,1525.043212890625,137.93386840820312,42.767333984375,119.27388000488281,1.0
30,2,860.791259765625,819.611328125,119.89337158203125,197.79443359375,1.0
30,3,404.153564453125,128.7071533203125,43.917510986328125,136.18020629882812,1.0
30,4,1052.083984375,255.49136352539062,48.2889404296875,111.99639892578125,1.0
30,5,212.5759735107422,440.80999755859375,54.99493408203125,127.95321655273438,1.0
30,6,53.98943328857422,373.74505615234375,74.13362121582031,106.50814819335938,1.0
30,7,1651.9371337890625,342.2624816894531,75.419677734375,128.7249755859375,1.0
30,8,1695.2042236328125,165.40574645996094,46.240234375,67.12258911132812,1.0
30,10,214.18826293945312,428.861083984375,44.24220275878906,105.38198852539062,1.0
31,1,1525.099609375,137.91455078125,42.703369140625,119.34776306152344,1.0333333333333334
31,2,864.2133178710938,821.8748779296875,121.0831298828125,201.57904052734375,1.0333333333333334
31,3,404.11553955078125,128.7282257080078,44.011199951171875,135.99911499023438,1.0333333333333334
31,4,1048.96484375,254.63262939453125,47.723388671875,113.87034606933594,1.0333333333333334
31,5,213.41070556640625,440.71685791015625,53.86521911621094,128.39791870117188,1.0333333333333334
31,6,53.950035095214844,373.96795654296875,74.30178833007812,105.94952392578125,1.0333333333333334
31,7,1652.9229736328125,343.376953125,75.7626953125,129.93020629882812,1.0333333333333334
31,8,1695.279296875,165.46206665039062,46.283935546875,67.129638671875,1.0333333333333334
31,10,214.37503051757812,428.6704406738281,44.01853942871094,105.497314453125,1.0333333333333334
32,1,1525.1424560546875,137.86679077148438,42.687255859375,119.36035919189453,1.0666666666666667
32,2,864.46728515625,822.7415771484375,117.413330078125,202.92144775390625,1.0666666666666667
32,3,404.04583740234375,128.66705322265625,44.155059814453125,136.0384521484375,1.0666666666666667
32,4,1047.737548828125,254.80841064453125,48.6917724609375,112.5687255859375,1.0666666666666667
32,5,213.2872314453125,440.9425964355469,54.38996887207031,128.8587646484375,1.0666666666666667
32,6,53.74267578125,374.11297607421875,74.64692687988281,105.72195434570312,1.0666666666666667
32,7,1653.30078125,343.90106201171875,76.092529296875,130.65444946289062,1.0666666666666667
32,8,1695.3388671875,165.3480987548828,46.2576904296875,67.0648193359375,1.0666666666666667
32,10,214.43771362304688,428.6793518066406,43.96549987792969,105.46527099609375,1.0666666666666667
33,1,1525.1549072265625,137.82623291015625,42.653076171875,119.39221954345703,1.1
33,2,867.1297607421875,823.115234375,110.84942626953125,202.91412353515625,1.1
33,3,404.04132080078125,128.75051879882812,44.301116943359375,135.9320831298828,1.1
33,4,1044.9366455078125,255.34683227539062,51.865478515625,110.36543273925781,1.1
33,5,212.26019287109375,441.4180603027344,57.02699279785156,129.76885986328125,1.1
33,6,53.65428161621094,374.189208984375,74.81077575683594,105.56216430664062,1.1
33,7,1653.3057861328125,344.08575439453125,76.211181640625,130.95431518554688,1.1
33,8,1695.366943359375,165.32228088378906,46.2335205078125,66.96157836914062,1.1
33,10,214.57638549804688,428.7515869140625,44.31636047363281,105.52920532226562,1.1
34,1,1525.135986328125,137.7952880859375,42.6563720703125,119.4751205444336,1.1333333333333333
34,2,873.2061767578125,822.3688354492188,100.99053955078125,201.6187744140625,1.1333333333333333
34,3,404.067626953125,128.831787109375,44.35296630859375,135.850341796875,1.1333333333333333
34,4,1041.435302734375,256.3623046875,54.51220703125,109.51565551757812,1.1333333333333333
34,5,212.42727661132812,441.385009765625,56.759918212890625,129.48321533203125,1.1333333333333333
34,6,53.610347747802734,374.2765197753906,74.94086456298828,105.291748046875,1.1333333333333333
34,7,1653.3594970703125,344.226318359375,76.218994140625,131.22235107421875,1.1333333333333333
34,8,1695.395751953125,165.39364624023438,46.2117919921875,66.92617797851562,1.1333333333333333
34,10,214.58485412597656,428.76068115234375,44.289825439453125,105.30166625976562,1.1333333333333333
35,1,1525.132568359375,137.76791381835938,42.6666259765625,119.5057601928711,1.1666666666666667
35,2,879.410400390625,821.8179321289062,98.65008544921875,201.48876953125,1.1666666666666667
35,3,404.135498046875,128.86148071289062,44.386505126953125,135.79664611816406,1.1666666666666667
35,4,1039.236572265625,256.10931396484375,57.2606201171875,109.44561767578125,1.1666666666666667
35,5,212.58584594726562,439.23370361328125,51.49516296386719,123.55349731445312,1.1666666666666667
35,6,53.343109130859375,374.4053955078125,75.32247924804688,104.99481201171875,1.1666666666666667
35,7,1652.293701171875,343.11181640625,75.2637939453125,129.94674682617188,1.1666666666666667
35,8,1695.42431640625,165.29791259765625,46.1949462890625,66.94160461425781,1.1666666666666667
35,10,214.29884338378906,429.12518310546875,41.005889892578125,103.93875122070312,1.1666666666666667
36,1,1525.0966796875,137.8013916015625,42.6739501953125,119.51221466064453,1.2
36,2,888.709228515625,822.6573486328125,96.77728271484375,203.5537109375,1.2
36,3,404.17950439453125,128.9285888671875,44.408111572265625,135.71165466308594,1.2
36,4,1037.17041015625,255.3427276611328,58.9493408203125,109.75283813476562,1.2
36,5,212.5481719970703,439.38818359375,50.139556884765625,123.33114624023438,1.2
36,6,53.4431266784668,374.465087890625,75.00139617919922,104.85211181640625,1.2
36,7,1651.89599609375,342.68157958984375,75.0101318359375,129.46868896484375,1.2
36,8,1695.434814453125,165.19808959960938,46.1759033203125,66.95150756835938,1.2
36,10,214.2403564453125,429.35406494140625,39.85795593261719,103.67282104492188,1.2
37,1,1525.1043701171875,137.74559020996094,42.650634765625,119.54647064208984,1.2333333333333334
37,2,900.34228515625,823.7781982421875,101.71588134765625,203.91998291015625,1.2333333333333334
37,3,404.21221923828125,128.87884521484375,44.40130615234375,135.66932678222656,1.2333333333333334
37,4,1035.3741455078125,252.33343505859375,59.82305908203125,112.92620849609375,1.2333333333333334
37,5,212.43234252929688,439.4522705078125,49.93830871582031,123.2337646484375,1.2333333333333334
37,6,53.512237548828125,373.62799072265625,76.62222290039062,106.78945922851562,1.2333333333333334
37,7,1651.707763671875,342.5819091796875,74.9285888671875,129.39404296875,1.2333333333333334
37,8,1695.412841796875,165.11563110351562,46.160888671875,66.79360961914062,1.2333333333333334
37,10,214.21566772460938,429.4290771484375,39.48292541503906,103.52688598632812,1.2333333333333334
38,1,1525.08984375,137.5669403076172,42.67138671875,119.70938110351562,1.2666666666666666
38,2,907.3587036132812,825.77783203125,104.841064453125,206.41595458984375,1.2666666666666666
38,3,404.2970886230469,128.99029541015625,44.2745361328125,135.60548400878906,1.2666666666666666
38,4,1033.606201171875,251.50271606445312,62.02490234375,112.40126037597656,1.2666666666666666
38,5,212.42710876464844,439.7344970703125,49.826995849609375,123.57412719726562,1.2666666666666666
38,6,53.58940505981445,373.4232482910156,77.09020233154297,107.50689697265625,1.2666666666666666
38,7,1651.4090576171875,342.525634765625,74.34619140625,129.32723999023438,1.2666666666666666
38,8,1695.37451171875,165.11073303222656,46.0518798828125,66.6119384765625,1.2666666666666666
38,10,214.22589111328125,429.47113037109375,39.41795349121094,103.33309936523438,1.2666666666666666
39,1,1525.0029296875,137.5733642578125,42.7811279296875,119.64500427246094,1.3
39,2,914.1127319335938,829.9146728515625,109.317626953125,207.927734375,1.3
39,3,404.9333190917969,129.81283569335938,41.99444580078125,132.59825134277344,1.3
39,4,1030.808837890625,249.6611785888672,66.42181396484375,111.66390991210938,1.3
39,5,212.04685974121094,440.5887451171875,50.47393798828125,125.02890014648438,1.3
39,6,53.59265899658203,374.1804504394531,75.69256591796875,105.83984375,1.3
39,7,1652.3187255859375,343.57562255859375,74.59130859375,130.48211669921875,1.3
39,8,1695.3770751953125,165.48553466796875,46.1748046875,66.26884460449219,1.3
39,10,214.09996032714844,429.6134033203125,39.622283935546875,103.32427978515625,1.3
40,1,1524.967529296875,137.60031127929688,42.7999267578125,119.52850341796875,1.3333333333333333
40,2,919.57177734375,833.6077270507812,111.62139892578125,205.254638671875,1.3333333333333333
